x,y,v,material,matrix_v
2175.0,2275.0,1.2122520815064433,matrix,1.2122520815064433
2225.0,2275.0,1.0529229741328046,matrix,1.0529229741328046
2275.0,2275.0,0.7141582559972779,matrix,0.7141582559972779
2325.0,2275.0,0.2603952976717654,matrix,0.2603952976717654
2375.0,2275.0,-0.1843873258765989,matrix,-0.1843873258765989
2425.0,2275.0,-0.5547706394269276,matrix,-0.5547706394269276
2475.0,2275.0,-0.7594648111890387,matrix,-0.7594648111890387
2525.0,2275.0,-0.7995378396481436,matrix,-0.7995378396481436
2575.0,2275.0,-0.7477511093441243,matrix,-0.7477511093441243
2625.0,2275.0,-0.6596012936476163,matrix,-0.6596012936476163
2675.0,2275.0,-0.5609247071113956,matrix,-0.5609247071113956
2725.0,2275.0,-0.4218632003532594,matrix,-0.4218632003532594
2775.0,2275.0,-0.2938369358947146,matrix,-0.2938369358947146
2825.0,2275.0,-0.24065012196911273,matrix,-0.24065012196911273
2875.0,2275.0,-0.3122487192241712,matrix,-0.3122487192241712
2925.0,2275.0,-0.49346019821703413,matrix,-0.49346019821703413
2975.0,2275.0,-0.7015919970045261,matrix,-0.7015919970045261
3025.0,2275.0,-0.8538750747239836,matrix,-0.8538750747239836
3075.0,2275.0,-0.8344144128882676,matrix,-0.8344144128882676
3125.0,2275.0,-0.7243442573133714,matrix,-0.7243442573133714
3175.0,2275.0,-0.5893698066810764,matrix,-0.5893698066810764
3225.0,2275.0,-0.4362105358343201,matrix,-0.4362105358343201
3275.0,2275.0,-0.2884635276369196,matrix,-0.2884635276369196
3325.0,2275.0,-0.11263024576746583,matrix,-0.11263024576746583
3375.0,2275.0,0.10364350279276469,matrix,0.10364350279276469
3425.0,2275.0,0.29646460766748794,matrix,0.29646460766748794
3475.0,2275.0,0.42855084805998456,matrix,0.42855084805998456
3525.0,2275.0,0.4807347653353837,matrix,0.4807347653353837
3575.0,2275.0,0.31482374283415615,matrix,0.31482374283415615
3625.0,2275.0,-0.09181283153298092,matrix,-0.09181283153298092
3675.0,2275.0,-0.6481617515591018,matrix,-0.6481617515591018
3725.0,2275.0,-1.182342418961298,matrix,-1.182342418961298
3775.0,2275.0,-1.4662623671573005,matrix,-1.4662623671573005
3825.0,2275.0,-1.419340833211487,matrix,-1.419340833211487
3875.0,2275.0,-1.1292376322483013,matrix,-1.1292376322483013
3925.0,2275.0,-0.8523367166022975,matrix,-0.8523367166022975
3975.0,2275.0,-0.6362133759491098,matrix,-0.6362133759491098
25.0,2325.0,0.7945514392813797,matrix,0.7945514392813797
75.0,2325.0,0.7828412644424148,matrix,0.7828412644424148
125.0,2325.0,0.7878716515329586,matrix,0.7878716515329586
175.0,2325.0,0.8504235072303951,matrix,0.8504235072303951
225.0,2325.0,0.9465643252036594,matrix,0.9465643252036594
275.0,2325.0,1.0713100785510437,matrix,1.0713100785510437
325.0,2325.0,1.2580592351747422,matrix,1.2580592351747422
375.0,2325.0,1.4400343647766736,matrix,1.4400343647766736
425.0,2325.0,1.5934846907281495,matrix,1.5934846907281495
475.0,2325.0,1.6584186303354516,matrix,1.6584186303354516
525.0,2325.0,1.647287644298676,matrix,1.647287644298676
575.0,2325.0,1.5752947717488655,matrix,1.5752947717488655
625.0,2325.0,1.5122951405931744,matrix,1.5122951405931744
675.0,2325.0,1.452877171109372,matrix,1.452877171109372
725.0,2325.0,1.4396012478595122,matrix,1.4396012478595122
775.0,2325.0,1.4684974019354047,matrix,1.4684974019354047
825.0,2325.0,1.5517215061684413,matrix,1.5517215061684413
875.0,2325.0,1.63647374741313,matrix,1.63647374741313
925.0,2325.0,1.721358949837488,matrix,1.721358949837488
975.0,2325.0,1.7821262716301551,matrix,1.7821262716301551
1025.0,2325.0,1.7859869402134636,matrix,1.7859869402134636
1075.0,2325.0,1.7290093826616786,matrix,1.7290093826616786
1125.0,2325.0,1.6735159866585734,matrix,1.6735159866585734
1175.0,2325.0,1.61610069276978,matrix,1.61610069276978
1225.0,2325.0,1.5611371014750681,matrix,1.5611371014750681
1275.0,2325.0,1.4928477489402887,matrix,1.4928477489402887
1325.0,2325.0,1.2986109570129627,matrix,1.2986109570129627
1375.0,2325.0,0.9808792068435306,matrix,0.9808792068435306
1425.0,2325.0,0.5455969300999717,matrix,0.5455969300999717
1475.0,2325.0,0.06064668170919507,matrix,0.06064668170919507
1525.0,2325.0,-0.4179234705153356,matrix,-0.4179234705153356
1575.0,2325.0,-0.8642101204601564,matrix,-0.8642101204601564
1625.0,2325.0,-1.1537581477516587,matrix,-1.1537581477516587
1675.0,2325.0,-1.147808121603589,matrix,-1.147808121603589
1725.0,2325.0,-0.8976070296764473,matrix,-0.8976070296764473
1775.0,2325.0,-0.5323780949987995,matrix,-0.5323780949987995
1825.0,2325.0,-0.18121989587136023,matrix,-0.18121989587136023
1875.0,2325.0,0.10196541195000725,matrix,0.10196541195000725
1925.0,2325.0,0.35940700960459954,matrix,0.35940700960459954
1975.0,2325.0,0.67136688139757,matrix,0.67136688139757
2025.0,2325.0,0.995347157561469,matrix,0.995347157561469
2075.0,2325.0,1.271603157188409,matrix,1.271603157188409
2125.0,2325.0,1.4449092131779335,matrix,1.4449092131779335
2175.0,2325.0,1.414996902797661,matrix,1.414996902797661
2225.0,2325.0,1.2019110692495367,matrix,1.2019110692495367
2275.0,2325.0,0.9093327164623293,matrix,0.9093327164623293
2325.0,2325.0,0.5686941739845206,matrix,0.5686941739845206
2375.0,2325.0,0.22539211605363513,matrix,0.22539211605363513
2425.0,2325.0,-0.08720132432211147,matrix,-0.08720132432211147
2475.0,2325.0,-0.3055903412613121,matrix,-0.3055903412613121
2525.0,2325.0,-0.439176930341719,matrix,-0.439176930341719
2575.0,2325.0,-0.5082566320471877,matrix,-0.5082566320471877
2625.0,2325.0,-0.5364354726487843,matrix,-0.5364354726487843
2675.0,2325.0,-0.5290336893482466,matrix,-0.5290336893482466
2725.0,2325.0,-0.4968858875794395,matrix,-0.4968858875794395
2775.0,2325.0,-0.431938124159028,matrix,-0.431938124159028
2825.0,2325.0,-0.37036729753638997,matrix,-0.37036729753638997
2875.0,2325.0,-0.3680528152572158,matrix,-0.3680528152572158
2925.0,2325.0,-0.46996890916993694,matrix,-0.46996890916993694
2975.0,2325.0,-0.6219344073124922,matrix,-0.6219344073124922
3025.0,2325.0,-0.7850845456758409,matrix,-0.7850845456758409
3075.0,2325.0,-0.9061787350861841,matrix,-0.9061787350861841
3125.0,2325.0,-0.9791674859696657,matrix,-0.9791674859696657
3175.0,2325.0,-1.0622978810459864,matrix,-1.0622978810459864
3225.0,2325.0,-1.1355261911053036,matrix,-1.1355261911053036
3275.0,2325.0,-1.123611322988502,matrix,-1.123611322988502
3325.0,2325.0,-1.0177137818550217,matrix,-1.0177137818550217
3375.0,2325.0,-0.835921113468381,matrix,-0.835921113468381
3425.0,2325.0,-0.6533547276381417,matrix,-0.6533547276381417
3475.0,2325.0,-0.5611094090993825,matrix,-0.5611094090993825
3525.0,2325.0,-0.6121990865185447,matrix,-0.6121990865185447
3575.0,2325.0,-0.8486420678968818,matrix,-0.8486420678968818
3625.0,2325.0,-1.2978222662959096,matrix,-1.2978222662959096
3675.0,2325.0,-1.8767770438686213,matrix,-1.8767770438686213
3725.0,2325.0,-2.3523580549670258,matrix,-2.3523580549670258
3775.0,2325.0,-2.6145780738376345,matrix,-2.6145780738376345
3825.0,2325.0,-2.617418568672158,matrix,-2.617418568672158
3875.0,2325.0,-2.38727175898176,matrix,-2.38727175898176
3925.0,2325.0,-1.9881436833966033,matrix,-1.9881436833966033
3975.0,2325.0,-1.6098681071795644,matrix,-1.6098681071795644
25.0,2375.0,1.1010451218582609,matrix,1.1010451218582609
75.0,2375.0,1.01680629072567,matrix,1.01680629072567
125.0,2375.0,0.9662863389847512,matrix,0.9662863389847512
175.0,2375.0,0.9945060325799999,matrix,0.9945060325799999
225.0,2375.0,1.0438312637987899,matrix,1.0438312637987899
275.0,2375.0,1.1571897803109286,matrix,1.1571897803109286
325.0,2375.0,1.3647476648604226,matrix,1.3647476648604226
375.0,2375.0,1.655701509764675,matrix,1.655701509764675
425.0,2375.0,1.8863118633452811,matrix,1.8863118633452811
475.0,2375.0,2.0476548618898236,matrix,2.0476548618898236
525.0,2375.0,2.1248010614879007,matrix,2.1248010614879007
575.0,2375.0,2.1118142139675466,matrix,2.1118142139675466
625.0,2375.0,1.9708586180228758,matrix,1.9708586180228758
675.0,2375.0,1.8012815008138365,matrix,1.8012815008138365
725.0,2375.0,1.690332651858163,matrix,1.690332651858163
775.0,2375.0,1.6263682348831399,matrix,1.6263682348831399
825.0,2375.0,1.587762477302552,matrix,1.587762477302552
875.0,2375.0,1.5486255553852608,matrix,1.5486255553852608
925.0,2375.0,1.5077368576981702,matrix,1.5077368576981702
975.0,2375.0,1.421003444751882,matrix,1.421003444751882
1025.0,2375.0,1.3435917184407322,matrix,1.3435917184407322
1075.0,2375.0,1.282826923413275,matrix,1.282826923413275
1125.0,2375.0,1.2902285113733705,matrix,1.2902285113733705
1175.0,2375.0,1.383504150702075,matrix,1.383504150702075
1225.0,2375.0,1.5279269895280285,matrix,1.5279269895280285
1275.0,2375.0,1.6254138520067571,matrix,1.6254138520067571
1325.0,2375.0,1.5716653259974394,matrix,1.5716653259974394
1375.0,2375.0,1.261602697269002,matrix,1.261602697269002
1425.0,2375.0,0.7635294418763947,matrix,0.7635294418763947
1475.0,2375.0,0.2046205342358915,matrix,0.2046205342358915
1525.0,2375.0,-0.319468807472693,matrix,-0.319468807472693
1575.0,2375.0,-0.76603431959178,matrix,-0.76603431959178
1625.0,2375.0,-1.070934294571929,matrix,-1.070934294571929
1675.0,2375.0,-1.1097952144355387,matrix,-1.1097952144355387
1725.0,2375.0,-0.872117503467899,matrix,-0.872117503467899
1775.0,2375.0,-0.456968705639791,matrix,-0.456968705639791
1825.0,2375.0,-0.051050440577026346,matrix,-0.051050440577026346
1875.0,2375.0,0.3055715442735062,matrix,0.3055715442735062
1925.0,2375.0,0.5950317052338663,matrix,0.5950317052338663
1975.0,2375.0,0.8579001556093115,matrix,0.8579001556093115
2025.0,2375.0,1.089683011168371,matrix,1.089683011168371
2075.0,2375.0,1.2956949654026164,matrix,1.2956949654026164
2125.0,2375.0,1.3668276086360591,matrix,1.3668276086360591
2175.0,2375.0,1.3217937448868209,matrix,1.3217937448868209
2225.0,2375.0,1.1807860599000093,matrix,1.1807860599000093
2275.0,2375.0,0.9629699307155039,matrix,0.9629699307155039
2325.0,2375.0,0.6983311633132807,matrix,0.6983311633132807
2375.0,2375.0,0.41494048592491384,matrix,0.41494048592491384
2425.0,2375.0,0.12909266904523964,matrix,0.12909266904523964
2475.0,2375.0,-0.10776659829043456,matrix,-0.10776659829043456
2525.0,2375.0,-0.29088241137085236,matrix,-0.29088241137085236
2575.0,2375.0,-0.41954797070286365,matrix,-0.41954797070286365
2625.0,2375.0,-0.50226399916493,matrix,-0.50226399916493
2675.0,2375.0,-0.5292206611904486,matrix,-0.5292206611904486
2725.0,2375.0,-0.5249206368394537,matrix,-0.5249206368394537
2775.0,2375.0,-0.48285794603009946,matrix,-0.48285794603009946
2825.0,2375.0,-0.4376137734285077,matrix,-0.4376137734285077
2875.0,2375.0,-0.3975613732917369,matrix,-0.3975613732917369
2925.0,2375.0,-0.4285363043335386,matrix,-0.4285363043335386
2975.0,2375.0,-0.5463132419089751,matrix,-0.5463132419089751
3025.0,2375.0,-0.7148306136101432,matrix,-0.7148306136101432
3075.0,2375.0,-0.9177215536222669,matrix,-0.9177215536222669
3125.0,2375.0,-1.1633559131514588,matrix,-1.1633559131514588
3175.0,2375.0,-1.4346573783846304,matrix,-1.4346573783846304
3225.0,2375.0,-1.705054795976631,matrix,-1.705054795976631
3275.0,2375.0,-1.8314733857841947,matrix,-1.8314733857841947
3325.0,2375.0,-1.7322960355870567,matrix,-1.7322960355870567
3375.0,2375.0,-1.506455324389107,matrix,-1.506455324389107
3425.0,2375.0,-1.3138922638538757,matrix,-1.3138922638538757
3475.0,2375.0,-1.272312209950149,matrix,-1.272312209950149
3525.0,2375.0,-1.4185853865771147,matrix,-1.4185853865771147
3575.0,2375.0,-1.7606510713204813,matrix,-1.7606510713204813
3625.0,2375.0,-2.272407481950419,matrix,-2.272407481950419
3675.0,2375.0,-2.8199151847611983,matrix,-2.8199151847611983
3725.0,2375.0,-3.2933698709829162,matrix,-3.2933698709829162
3775.0,2375.0,-3.5673630696970164,matrix,-3.5673630696970164
3825.0,2375.0,-3.5394426940836006,matrix,-3.5394426940836006
3875.0,2375.0,-3.1738361729044735,matrix,-3.1738361729044735
3925.0,2375.0,-2.5809514733366665,matrix,-2.5809514733366665
3975.0,2375.0,-1.9788531000101584,matrix,-1.9788531000101584
25.0,2425.0,1.379237606698727,matrix,1.379237606698727
75.0,2425.0,1.330393300868678,matrix,1.330393300868678
125.0,2425.0,1.2942489007889408,matrix,1.2942489007889408
175.0,2425.0,1.3421650575762105,matrix,1.3421650575762105
225.0,2425.0,1.4193649022006232,matrix,1.4193649022006232
275.0,2425.0,1.532418376321326,matrix,1.532418376321326
325.0,2425.0,1.722569544344969,matrix,1.722569544344969
375.0,2425.0,1.9320446060320744,matrix,1.9320446060320744
425.0,2425.0,2.1734602043239786,matrix,2.1734602043239786
475.0,2425.0,2.3944973408469226,matrix,2.3944973408469226
525.0,2425.0,2.516782954826149,matrix,2.516782954826149
575.0,2425.0,2.480145847458167,matrix,2.480145847458167
625.0,2425.0,2.264704026804683,matrix,2.264704026804683
675.0,2425.0,1.9890419033116558,matrix,1.9890419033116558
725.0,2425.0,1.7803710480485588,matrix,1.7803710480485588
775.0,2425.0,1.6608448100739903,matrix,1.6608448100739903
825.0,2425.0,1.5646929566475847,matrix,1.5646929566475847
875.0,2425.0,1.466976697823229,matrix,1.466976697823229
925.0,2425.0,1.3133497455552057,matrix,1.3133497455552057
975.0,2425.0,1.1351347970851347,matrix,1.1351347970851347
1025.0,2425.0,0.9662472410560445,matrix,0.9662472410560445
1075.0,2425.0,0.866954725340371,matrix,0.866954725340371
1125.0,2425.0,0.8884375993451115,matrix,0.8884375993451115
1175.0,2425.0,0.9901894249771437,matrix,0.9901894249771437
1225.0,2425.0,1.1314610337323616,matrix,1.1314610337323616
1275.0,2425.0,1.2369870008468626,matrix,1.2369870008468626
1325.0,2425.0,1.2282232820178858,matrix,1.2282232820178858
1375.0,2425.0,1.0456667240362958,matrix,1.0456667240362958
1425.0,2425.0,0.7161014143354607,matrix,0.7161014143354607
1475.0,2425.0,0.32311645592570304,matrix,0.32311645592570304
1525.0,2425.0,-0.03401728884194577,matrix,-0.03401728884194577
1575.0,2425.0,-0.32726181650204467,matrix,-0.32726181650204467
1625.0,2425.0,-0.49705503426271147,matrix,-0.49705503426271147
1675.0,2425.0,-0.48689641863974575,matrix,-0.48689641863974575
1725.0,2425.0,-0.2865443402990657,matrix,-0.2865443402990657
1775.0,2425.0,0.05289501266096086,matrix,0.05289501266096086
1825.0,2425.0,0.42674039614578696,matrix,0.42674039614578696
1875.0,2425.0,0.7500772949927585,matrix,0.7500772949927585
1925.0,2425.0,1.013131293082814,matrix,1.013131293082814
1975.0,2425.0,1.2272943724387186,matrix,1.2272943724387186
2025.0,2425.0,1.3693165286473774,matrix,1.3693165286473774
2075.0,2425.0,1.4612083843776371,matrix,1.4612083843776371
2125.0,2425.0,1.498455466077207,matrix,1.498455466077207
2175.0,2425.0,1.4902890497640462,matrix,1.4902890497640462
2225.0,2425.0,1.4252993142732884,matrix,1.4252993142732884
2275.0,2425.0,1.266893737598523,matrix,1.266893737598523
2325.0,2425.0,0.9821511485436076,matrix,0.9821511485436076
2375.0,2425.0,0.6040662576047054,matrix,0.6040662576047054
2425.0,2425.0,0.186023073413763,matrix,0.186023073413763
2475.0,2425.0,-0.16105413778495659,matrix,-0.16105413778495659
2525.0,2425.0,-0.4227061465308728,matrix,-0.4227061465308728
2575.0,2425.0,-0.5891536176773753,matrix,-0.5891536176773753
2625.0,2425.0,-0.6646255249839903,matrix,-0.6646255249839903
2675.0,2425.0,-0.7004878537912329,matrix,-0.7004878537912329
2725.0,2425.0,-0.7126816486014746,matrix,-0.7126816486014746
2775.0,2425.0,-0.7046448282115707,matrix,-0.7046448282115707
2825.0,2425.0,-0.6700848605191485,matrix,-0.6700848605191485
2875.0,2425.0,-0.6469637319300796,matrix,-0.6469637319300796
2925.0,2425.0,-0.6575287621158963,matrix,-0.6575287621158963
2975.0,2425.0,-0.6966937753493454,matrix,-0.6966937753493454
3025.0,2425.0,-0.8342227956590271,matrix,-0.8342227956590271
3075.0,2425.0,-0.9864258312479575,matrix,-0.9864258312479575
3125.0,2425.0,-1.1630694545764082,matrix,-1.1630694545764082
3175.0,2425.0,-1.3621644028650537,matrix,-1.3621644028650537
3225.0,2425.0,-1.561586630127075,matrix,-1.561586630127075
3275.0,2425.0,-1.6686001056190478,matrix,-1.6686001056190478
3325.0,2425.0,-1.65915455137648,matrix,-1.65915455137648
3375.0,2425.0,-1.5544044149360818,matrix,-1.5544044149360818
3425.0,2425.0,-1.453836359240488,matrix,-1.453836359240488
3475.0,2425.0,-1.436003647222881,matrix,-1.436003647222881
3525.0,2425.0,-1.5534260228427161,matrix,-1.5534260228427161
3575.0,2425.0,-1.7984384051794744,matrix,-1.7984384051794744
3625.0,2425.0,-2.1727698217631692,matrix,-2.1727698217631692
3675.0,2425.0,-2.601122055991055,matrix,-2.601122055991055
3725.0,2425.0,-2.960615993963855,matrix,-2.960615993963855
3775.0,2425.0,-3.143776400832764,matrix,-3.143776400832764
3825.0,2425.0,-3.068798304980776,matrix,-3.068798304980776
3875.0,2425.0,-2.6220301837678597,matrix,-2.6220301837678597
3925.0,2425.0,-1.9324414292481267,matrix,-1.9324414292481267
3975.0,2425.0,-1.2654919063692704,matrix,-1.2654919063692704
25.0,2475.0,1.7085854027563845,matrix,1.7085854027563845
75.0,2475.0,1.7116443695030004,matrix,1.7116443695030004
125.0,2475.0,1.7388392082525763,matrix,1.7388392082525763
175.0,2475.0,1.8028984055290755,matrix,1.8028984055290755
225.0,2475.0,1.8850339697745213,matrix,1.8850339697745213
275.0,2475.0,2.0026355579974933,matrix,2.0026355579974933
325.0,2475.0,2.1410427385876356,matrix,2.1410427385876356
375.0,2475.0,2.2905785131174334,matrix,2.2905785131174334
425.0,2475.0,2.4117527506795673,matrix,2.4117527506795673
475.0,2475.0,2.5200816013822562,matrix,2.5200816013822562
525.0,2475.0,2.585246130759827,matrix,2.585246130759827
575.0,2475.0,2.516707770313321,matrix,2.516707770313321
625.0,2475.0,2.3660735287026613,matrix,2.3660735287026613
675.0,2475.0,2.155640756992259,matrix,2.155640756992259
725.0,2475.0,1.972112603332572,matrix,1.972112603332572
775.0,2475.0,1.8157557131747413,matrix,1.8157557131747413
825.0,2475.0,1.6872653611470096,matrix,1.6872653611470096
875.0,2475.0,1.552697016034796,matrix,1.552697016034796
925.0,2475.0,1.3872879918304368,matrix,1.3872879918304368
975.0,2475.0,1.1621122014330343,matrix,1.1621122014330343
1025.0,2475.0,0.9195348857858344,matrix,0.9195348857858344
1075.0,2475.0,0.7424243394968513,matrix,0.7424243394968513
1125.0,2475.0,0.6903352172947133,matrix,0.6903352172947133
1175.0,2475.0,0.6890500335586816,matrix,0.6890500335586816
1225.0,2475.0,0.708412865529737,matrix,0.708412865529737
1275.0,2475.0,0.7639665249217427,matrix,0.7639665249217427
1325.0,2475.0,0.7528508369874204,matrix,0.7528508369874204
1375.0,2475.0,0.6609736702284444,matrix,0.6609736702284444
1425.0,2475.0,0.45089528149079494,matrix,0.45089528149079494
1475.0,2475.0,0.17358751965011737,matrix,0.17358751965011737
1525.0,2475.0,-0.03897046149978367,matrix,-0.03897046149978367
1575.0,2475.0,-0.18417147355635533,matrix,-0.18417147355635533
1625.0,2475.0,-0.16812547266691658,matrix,-0.16812547266691658
1675.0,2475.0,-0.056720678514374345,matrix,-0.056720678514374345
1725.0,2475.0,0.16721094109654627,matrix,0.16721094109654627
1775.0,2475.0,0.498450531690389,matrix,0.498450531690389
1825.0,2475.0,0.8559515432068695,matrix,0.8559515432068695
1875.0,2475.0,1.1507428026348987,matrix,1.1507428026348987
1925.0,2475.0,1.4007974245054582,matrix,1.4007974245054582
1975.0,2475.0,1.5896378911215088,matrix,1.5896378911215088
2025.0,2475.0,1.7621001539467072,matrix,1.7621001539467072
2075.0,2475.0,1.8662251600276618,matrix,1.8662251600276618
2125.0,2475.0,1.91383558365776,matrix,1.91383558365776
2175.0,2475.0,1.9367284662575184,matrix,1.9367284662575184
2225.0,2475.0,1.8631147433084245,matrix,1.8631147433084245
2275.0,2475.0,1.660582911559413,matrix,1.660582911559413
2325.0,2475.0,1.2856397361914382,matrix,1.2856397361914382
2375.0,2475.0,0.7575064370387601,matrix,0.7575064370387601
2425.0,2475.0,0.2009097407465248,matrix,0.2009097407465248
2475.0,2475.0,-0.3058072033214383,matrix,-0.3058072033214383
2525.0,2475.0,-0.6477522042761272,matrix,-0.6477522042761272
2575.0,2475.0,-0.8281026297080603,matrix,-0.8281026297080603
2625.0,2475.0,-0.9036005957234161,matrix,-0.9036005957234161
2675.0,2475.0,-0.991322806623395,matrix,-0.991322806623395
2725.0,2475.0,-1.0725356991995971,matrix,-1.0725356991995971
2775.0,2475.0,-1.1401814650398663,matrix,-1.1401814650398663
2825.0,2475.0,-1.104058726216147,matrix,-1.104058726216147
2875.0,2475.0,-1.0305484898961907,matrix,-1.0305484898961907
2925.0,2475.0,-0.9600678526123554,matrix,-0.9600678526123554
2975.0,2475.0,-0.9421246841143707,matrix,-0.9421246841143707
3025.0,2475.0,-0.9722836977905125,matrix,-0.9722836977905125
3075.0,2475.0,-1.0231560506780646,matrix,-1.0231560506780646
3125.0,2475.0,-1.1019645013973989,matrix,-1.1019645013973989
3175.0,2475.0,-1.2020070802641973,matrix,-1.2020070802641973
3225.0,2475.0,-1.2902538893969016,matrix,-1.2902538893969016
3275.0,2475.0,-1.3737483814482512,matrix,-1.3737483814482512
3325.0,2475.0,-1.4028413561422366,matrix,-1.4028413561422366
3375.0,2475.0,-1.3914792605505477,matrix,-1.3914792605505477
3425.0,2475.0,-1.3641996129318743,matrix,-1.3641996129318743
3475.0,2475.0,-1.3256803622887616,matrix,-1.3256803622887616
3525.0,2475.0,-1.3163283013406408,matrix,-1.3163283013406408
3575.0,2475.0,-1.3349857221017394,matrix,-1.3349857221017394
3625.0,2475.0,-1.4380239684052196,matrix,-1.4380239684052196
3675.0,2475.0,-1.636123292206443,matrix,-1.636123292206443
3725.0,2475.0,-1.824669270949773,matrix,-1.824669270949773
3775.0,2475.0,-1.8322740258467034,matrix,-1.8322740258467034
3825.0,2475.0,-1.5830675262212575,matrix,-1.5830675262212575
3875.0,2475.0,-1.04542650487842,matrix,-1.04542650487842
3925.0,2475.0,-0.41699771257131957,matrix,-0.41699771257131957
3975.0,2475.0,0.05951722095193085,matrix,0.05951722095193085
25.0,2525.0,2.050855586137195,matrix,2.050855586137195
75.0,2525.0,2.0530159540361446,matrix,2.0530159540361446
125.0,2525.0,2.078579195971142,matrix,2.078579195971142
175.0,2525.0,2.1326881067624415,matrix,2.1326881067624415
225.0,2525.0,2.2200698471940576,matrix,2.2200698471940576
275.0,2525.0,2.3195809172240587,matrix,2.3195809172240587
325.0,2525.0,2.4543858860082075,matrix,2.4543858860082075
375.0,2525.0,2.574831715936047,matrix,2.574831715936047
425.0,2525.0,2.6733018187986084,matrix,2.6733018187986084
475.0,2525.0,2.7173810879882745,matrix,2.7173810879882745
525.0,2525.0,2.697216683010839,matrix,2.697216683010839
575.0,2525.0,2.6175172060060614,matrix,2.6175172060060614
625.0,2525.0,2.5062484928955957,matrix,2.5062484928955957
675.0,2525.0,2.3296158145042978,matrix,2.3296158145042978
725.0,2525.0,2.1276002405319874,matrix,2.1276002405319874
775.0,2525.0,1.963190961640066,matrix,1.963190961640066
825.0,2525.0,1.8110911425182863,matrix,1.8110911425182863
875.0,2525.0,1.69144138585494,matrix,1.69144138585494
925.0,2525.0,1.522481439275086,matrix,1.522481439275086
975.0,2525.0,1.2495141079556555,matrix,1.2495141079556555
1025.0,2525.0,0.9293878723628594,matrix,0.9293878723628594
1075.0,2525.0,0.663420889367125,matrix,0.663420889367125
1125.0,2525.0,0.4611170714856805,matrix,0.4611170714856805
1175.0,2525.0,0.31725483818639655,matrix,0.31725483818639655
1225.0,2525.0,0.17950230833378705,matrix,0.17950230833378705
1275.0,2525.0,0.03677756306163715,matrix,0.03677756306163715
1325.0,2525.0,-0.11176143847926945,matrix,-0.11176143847926945
1375.0,2525.0,-0.29168445052688396,matrix,-0.29168445052688396
1425.0,2525.0,-0.48506784261513003,matrix,-0.48506784261513003
1475.0,2525.0,-0.6569365470269628,matrix,-0.6569365470269628
1525.0,2525.0,-0.710166602032182,matrix,-0.710166602032182
1575.0,2525.0,-0.6584608239537841,matrix,-0.6584608239537841
1625.0,2525.0,-0.47920537951225706,matrix,-0.47920537951225706
1675.0,2525.0,-0.20860368547790964,matrix,-0.20860368547790964
1725.0,2525.0,0.12050062706424958,matrix,0.12050062706424958
1775.0,2525.0,0.4802724671674392,matrix,0.4802724671674392
1825.0,2525.0,0.8571039077184985,matrix,0.8571039077184985
1875.0,2525.0,1.1864311252838424,matrix,1.1864311252838424
1925.0,2525.0,1.505881566745085,matrix,1.505881566745085
1975.0,2525.0,1.8122654686006778,matrix,1.8122654686006778
2025.0,2525.0,2.115354813092747,matrix,2.115354813092747
2075.0,2525.0,2.3567654151434216,matrix,2.3567654151434216
2125.0,2525.0,2.518345192161431,matrix,2.518345192161431
2175.0,2525.0,2.461622418166663,matrix,2.461622418166663
2225.0,2525.0,2.2346858777046394,matrix,2.2346858777046394
2275.0,2525.0,1.8610122479985622,matrix,1.8610122479985622
2325.0,2525.0,1.3971866743719432,matrix,1.3971866743719432
2375.0,2525.0,0.8706144021218307,matrix,0.8706144021218307
2425.0,2525.0,0.3543274824421816,matrix,0.3543274824421816
2475.0,2525.0,-0.11282924032633201,matrix,-0.11282924032633201
2525.0,2525.0,-0.44175934356926105,matrix,-0.44175934356926105
2575.0,2525.0,-0.6768263463306963,matrix,-0.6768263463306963
2625.0,2525.0,-0.881792091394993,matrix,-0.881792091394993
2675.0,2525.0,-1.102968538353803,matrix,-1.102968538353803
2725.0,2525.0,-1.3045755769201954,matrix,-1.3045755769201954
2775.0,2525.0,-1.419263881851304,matrix,-1.419263881851304
2825.0,2525.0,-1.377669626955912,matrix,-1.377669626955912
2875.0,2525.0,-1.2670941654480297,matrix,-1.2670941654480297
2925.0,2525.0,-1.1608936965445327,matrix,-1.1608936965445327
2975.0,2525.0,-1.0974485452596237,matrix,-1.0974485452596237
3025.0,2525.0,-1.0730161459657996,matrix,-1.0730161459657996
3075.0,2525.0,-1.0905207443564997,matrix,-1.0905207443564997
3125.0,2525.0,-1.112995614309632,matrix,-1.112995614309632
3175.0,2525.0,-1.1708653586670024,matrix,-1.1708653586670024
3225.0,2525.0,-1.2283325762538106,matrix,-1.2283325762538106
3275.0,2525.0,-1.3097900246283065,matrix,-1.3097900246283065
3325.0,2525.0,-1.3721133700736945,matrix,-1.3721133700736945
3375.0,2525.0,-1.4101712468591372,matrix,-1.4101712468591372
3425.0,2525.0,-1.3934275350477658,matrix,-1.3934275350477658
3475.0,2525.0,-1.383421006041151,matrix,-1.383421006041151
3525.0,2525.0,-1.3419397451821902,matrix,-1.3419397451821902
3575.0,2525.0,-1.3018786472477366,matrix,-1.3018786472477366
3625.0,2525.0,-1.2632806733523514,matrix,-1.2632806733523514
3675.0,2525.0,-1.2149037236484113,matrix,-1.2149037236484113
3725.0,2525.0,-1.131417693044249,matrix,-1.131417693044249
